dataset,reps,qaoa_makespan_mean,qaoa_makespan_std,qaoa_makespan_min,qaoa_makespan_max,qaoa_makespan_count,classical_makespan_mean,classical_makespan_first,relative_gap_pct_mean,relative_gap_pct_std,relative_gap_pct_min,relative_gap_pct_max,relative_gap_pct_count,qaoa_energy_mean,qaoa_energy_std,qaoa_energy_min,qaoa_energy_count,qaoa_evaluations_mean,qaoa_makespan_ci_lower,qaoa_makespan_ci_upper,relative_gap_pct_ci_lower,relative_gap_pct_ci_upper
dataset_10.csv,2,63.90909090909091,0.30151134457776385,63.0,64.0,11,53.0,53.0,20.583190394511153,0.5688893293920066,18.867924528301888,20.754716981132077,11,-0.7822897864164605,0.6015774413756254,-1.5116679953231293,11,194.63636363636363,63.70653283163955,64.11164898654226,20.201005342716137,20.96537544630617
dataset_20.csv,3,186.63636363636363,1.3618169680781105,184.0,189.0,11,141.0,141.0,32.36621534493875,0.9658276369348296,30.49645390070922,34.04255319148936,11,-1.2903731885560712,0.7328683926655615,-2.2204906522912897,11,273.45454545454544,185.72148254861938,187.55124472410787,31.717363509659133,33.01506718021837
dataset_25.csv,3,205.8181818181818,1.0787197799411885,204.0,208.0,11,145.0,145.0,41.943573667711604,0.7439446758215079,40.689655172413794,43.44827586206897,11,-2.966299930837005,0.8064024620096513,-3.866852972886305,11,277.54545454545456,205.09348800926517,206.54287562709845,41.44378483397599,42.44336250144722
